Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-12-12 - NSH 1, NYR 0",NYR,1.0,55.5,49.3,41.3,38.0,2.2,3.4,9.9,12.4,1.2,1.6,7.4,9.0,25.7,19.6,0.5,0.6,13.1,10.9,17.7,14.5,0.5,1.0,8.3,7.4,1.0429,30.0,27.6,26.9,29.3,2.446,2.805
"2021-12-14 - NYR 2, COL 4",NYR,1.0,54.2,49.4,39.4,37.9,2.1,3.3,10.1,11.7,1.1,1.6,7.6,8.9,24.9,19.6,0.4,0.6,13.1,11.1,16.8,14.9,0.6,0.9,7.5,7.3,1.0418,29.4,26.9,26.6,29.7,2.3839999999999995,2.755
"2021-12-15 - NYR 3, ARI 2",NYR,0.0,55.9,49.2,40.3,37.9,2.1,3.0,11.1,11.6,1.2,1.5,8.4,8.7,24.3,20.0,0.4,0.5,13.0,10.9,18.3,14.2,0.5,0.8,7.8,7.1,1.0402999999999998,30.3,29.4,25.8,28.9,2.602,2.755
"2021-12-17 - VGK 3, NYR 2",NYR,1.0,56.8,50.0,41.9,38.8,2.2,2.9,11.4,11.6,1.2,1.3,8.5,8.6,25.7,21.3,0.5,0.6,14.0,12.2,17.6,13.9,0.5,0.8,7.8,7.1,1.0295,31.3,29.0,25.5,29.8,2.641,2.758
"2021-12-29 - NYR 3, FLA 4",NYR,11.0,57.0,51.0,42.1,39.4,2.2,2.6,12.0,12.1,1.2,1.2,8.8,8.6,25.4,21.9,0.6,0.7,13.7,12.6,17.3,14.0,0.4,0.6,7.3,6.7,1.0191,30.7,29.3,26.1,29.6,2.725,2.7030000000000003
"2021-12-31 - NYR 4, TB 3",NYR,1.0,56.6,51.5,41.6,40.0,2.5,2.5,12.0,12.0,1.2,1.3,8.8,8.7,25.6,22.4,0.7,0.6,13.3,13.1,17.1,14.5,0.6,0.5,7.8,6.9,1.0044,30.5,29.1,26.5,30.1,2.861,2.733
"2022-01-02 - TB 0, NYR 4",NYR,1.0,56.8,50.6,41.4,39.7,2.8,2.7,12.2,11.0,1.3,1.4,8.9,8.2,25.0,22.5,0.7,0.7,12.5,13.6,17.8,14.8,0.8,0.5,8.6,6.8,1.003,30.5,30.0,25.8,29.7,2.916,2.684
"2022-01-03 - EDM 1, NYR 4",NYR,0.0,58.9,48.7,43.4,39.0,2.6,2.8,12.7,11.6,1.2,1.5,9.3,8.7,26.1,21.3,0.6,0.7,12.8,12.9,17.7,13.9,0.8,0.5,8.8,6.2,1.0197,31.6,30.4,25.5,28.7,3.031,2.675
"2022-01-06 - NYR 1, VGK 5",NYR,2.0,60.2,48.0,44.1,39.0,2.5,2.6,12.9,11.7,1.3,1.6,9.4,8.7,26.9,21.7,0.5,0.7,13.7,13.4,17.7,12.6,0.7,0.3,8.5,5.6,1.0187,32.4,30.6,24.3,28.5,2.996,2.605
"2022-01-08 - NYR 4, ANA 1",NYR,1.0,60.0,47.3,44.2,37.8,2.3,2.4,13.5,12.3,1.2,1.5,9.7,8.7,26.8,21.3,0.4,0.6,13.5,13.1,17.0,11.7,0.7,0.3,8.0,5.0,1.0173,32.0,30.5,24.0,27.5,3.069,2.54
"2022-01-10 - NYR 1, LA 3",NYR,1.0,59.3,48.2,43.8,38.8,2.3,2.6,13.4,12.8,1.2,1.4,9.4,8.8,25.7,21.4,0.4,0.8,12.2,13.3,16.8,11.7,0.7,0.4,7.2,5.4,1.0165,29.7,30.2,24.5,28.4,3.0460000000000003,2.747
"2022-01-13 - NYR 3, SJ 0",NYR,2.0,61.8,47.0,46.1,37.8,2.5,2.7,13.8,12.7,1.4,1.5,9.7,8.8,26.7,20.7,0.4,0.8,12.7,12.5,17.8,11.5,0.6,0.4,7.7,5.7,1.0174,31.2,31.6,24.2,27.5,3.275,2.775
"2022-01-15 - NYR 3, PHI 2",NYR,1.0,61.7,46.1,46.4,37.1,2.1,2.8,14.2,11.7,1.1,1.6,9.9,8.2,27.2,20.9,0.3,0.8,13.4,13.2,16.8,11.7,0.6,0.4,7.4,5.8,1.0329,31.8,31.0,23.4,27.8,3.222,2.691
"2022-01-19 - TOR 3, NYR 6",NYR,3.0,62.0,46.5,45.8,36.8,2.1,2.8,13.8,11.4,1.1,1.6,9.7,7.9,27.5,21.1,0.3,0.8,13.3,12.9,17.0,12.0,0.6,0.4,7.3,5.9,1.0334,31.5,30.8,23.4,27.5,3.1870000000000003,2.6420000000000003
