Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-02-24 - ANA 3, ARI 4",ARI,1.0,55.8,49.5,41.3,35.9,2.9,2.7,9.0,10.1,1.2,1.9,6.5,7.0,25.8,22.3,0.4,0.1,13.5,10.8,16.5,13.0,1.2,0.7,8.5,6.9,1.0073,30.6,25.5,23.1,26.1,2.92,2.391
"2021-02-26 - COL 3, ARI 2",ARI,1.0,57.1,49.4,42.8,35.8,2.8,2.7,9.9,10.4,1.3,1.6,7.2,6.7,26.7,22.0,0.4,0.2,13.6,10.7,16.2,13.4,1.0,0.9,8.5,6.8,1.0146000000000002,31.2,26.1,23.8,25.4,3.006,2.4330000000000003
"2021-02-27 - COL 6, ARI 2",ARI,0.0,55.4,48.7,42.4,34.7,2.8,2.5,10.6,9.8,1.5,1.5,7.6,5.8,25.7,22.3,0.2,0.2,12.8,10.7,15.2,12.9,1.0,0.8,7.7,6.5,1.009,29.8,25.8,22.7,24.2,2.998,2.216
"2021-03-03 - ARI 3, LA 2",ARI,3.0,57.3,49.2,43.6,35.8,3.3,2.4,11.1,10.7,1.6,1.3,7.9,6.1,25.7,22.3,0.3,0.3,13.1,11.3,16.3,12.6,1.2,0.8,8.5,6.2,0.9906,31.4,27.4,23.3,24.8,3.076,2.213
"2021-03-05 - MIN 5, ARI 1",ARI,1.0,57.5,46.3,43.9,35.1,3.2,2.4,11.4,10.5,1.4,1.0,7.8,6.1,25.7,20.9,0.4,0.4,13.2,10.9,16.3,12.2,1.2,1.0,8.6,6.3,0.9943,31.3,27.7,22.7,24.5,3.08,2.13
"2021-03-06 - MIN 2, ARI 5",ARI,0.0,57.9,46.3,45.1,35.5,3.3,2.4,12.3,10.8,1.6,0.9,8.4,6.4,25.9,20.4,0.4,0.4,13.4,10.2,15.8,12.4,1.1,1.1,8.0,6.6,0.9906,31.3,28.1,23.2,24.5,2.972,2.152
"2021-03-08 - ARI 3, COL 2",ARI,1.0,56.5,46.4,44.9,34.4,3.0,2.5,12.3,10.6,1.5,0.9,8.5,6.4,25.2,20.0,0.3,0.4,13.4,9.6,15.6,13.3,1.0,1.2,7.7,6.8,1.004,31.2,27.9,23.9,24.0,2.967,2.322
"2021-03-10 - ARI 1, COL 2",ARI,1.0,58.0,45.8,45.8,33.6,3.2,2.7,12.6,10.4,1.6,1.0,9.0,6.5,25.9,20.0,0.3,0.5,13.8,9.2,15.9,13.0,1.1,1.2,8.0,6.8,1.0144,32.3,28.5,23.4,23.5,3.005,2.26
"2021-03-12 - ARI 0, MIN 4",ARI,1.0,62.0,46.4,48.2,33.5,3.2,2.6,12.6,10.4,1.4,0.9,8.8,6.5,26.6,20.6,0.3,0.6,13.7,9.1,19.1,12.7,1.3,1.1,10.0,6.3,1.015,34.0,31.7,23.1,22.7,3.151,2.26
"2021-03-14 - ARI 1, MIN 4",ARI,1.0,64.0,46.2,49.6,33.7,3.2,2.4,12.8,10.0,1.3,0.9,9.0,6.3,28.6,21.7,0.4,0.5,14.6,9.7,19.4,11.7,1.3,1.0,9.9,6.1,1.0116,34.9,32.2,21.7,22.8,3.245,2.271
"2021-03-16 - ARI 0, MIN 3",ARI,1.0,64.7,46.5,50.3,33.7,3.3,2.1,13.2,9.2,1.6,0.6,9.5,5.9,29.3,22.6,0.4,0.5,14.8,9.8,19.2,11.6,1.1,1.0,10.4,6.0,0.9994,35.6,32.4,20.8,22.5,3.223,2.136
