Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-12-09 - BOS 3, EDM 2",EDM,1.0,58.2,56.9,44.9,42.8,3.2,2.7,11.7,11.0,1.7,1.3,8.1,7.3,25.0,26.4,0.8,0.6,14.4,14.5,17.7,16.1,0.6,0.8,10.6,8.4,0.9923,34.5,29.4,27.1,31.0,2.854,3.061
"2021-12-11 - CAR 3, EDM 1",EDM,1.0,57.4,58.4,44.1,43.9,3.0,2.7,11.2,11.2,1.6,1.3,7.5,7.3,25.1,26.5,0.8,0.5,14.8,14.7,17.1,17.1,0.6,0.9,10.0,8.9,0.9953999999999998,34.0,28.3,28.3,31.9,2.75,3.156
"2021-12-14 - TOR 5, EDM 1",EDM,2.0,55.8,57.4,43.0,42.8,3.2,2.7,11.4,11.6,1.8,1.2,7.3,7.7,23.5,25.3,0.7,0.5,13.9,13.8,17.1,16.7,0.7,1.0,9.5,8.5,0.9891,32.4,28.5,28.3,31.0,2.7030000000000003,3.159
"2021-12-16 - CBJ 2, EDM 5",EDM,1.0,54.6,57.4,42.6,42.8,3.5,2.3,11.9,11.9,1.9,1.1,7.4,8.0,22.0,25.4,0.8,0.5,13.4,14.3,17.0,16.0,0.8,0.7,9.3,7.9,0.9632,31.8,28.9,27.9,31.3,2.757,3.192
"2021-12-18 - EDM 5, SEA 3",EDM,1.0,55.3,58.4,43.0,45.2,3.3,2.7,11.4,13.0,1.8,1.6,7.4,9.1,23.2,25.1,0.8,0.5,14.0,15.0,17.3,16.7,0.7,0.6,9.6,8.4,0.9766,32.3,28.7,29.7,33.6,2.853,3.544
"2021-12-29 - EDM 2, STL 4",EDM,10.0,54.2,59.2,42.1,45.0,3.3,2.7,11.3,12.3,1.7,1.7,7.6,8.5,22.9,25.9,0.9,0.5,13.2,15.3,16.9,16.9,0.7,0.5,9.2,8.3,0.9708,31.3,28.2,29.2,33.3,2.843,3.4530000000000003
"2021-12-31 - EDM 5, NJ 6",EDM,1.0,52.7,59.1,41.8,45.4,3.5,2.6,11.1,12.1,2.0,1.6,7.7,8.3,22.2,26.7,0.8,0.5,12.8,15.7,16.6,16.6,0.7,0.5,9.3,8.1,0.9610999999999998,30.8,27.7,28.7,33.1,2.75,3.4490000000000003
"2022-01-01 - EDM 2, NYI 3",EDM,0.0,53.0,61.6,42.2,47.6,3.9,2.6,11.7,12.3,2.3,1.7,8.7,8.7,22.2,28.1,1.0,0.5,13.0,16.5,16.3,17.5,0.6,0.4,8.7,8.5,0.9432,31.5,28.0,29.8,34.6,2.826,3.444
"2022-01-03 - EDM 1, NYR 4",EDM,1.0,53.1,60.2,41.8,46.3,3.8,2.5,11.8,12.6,2.4,1.7,8.8,8.5,21.2,26.6,0.7,0.4,12.0,15.5,17.3,17.5,0.7,0.4,9.0,8.3,0.9458,31.0,29.1,30.1,33.3,2.877,3.39
"2022-01-05 - EDM 2, TOR 4",EDM,1.0,50.8,62.1,40.2,47.9,3.7,2.5,11.8,11.8,2.3,1.8,9.0,8.3,20.6,27.4,0.7,0.3,11.8,15.9,15.6,19.4,0.7,0.4,7.9,9.2,0.9425,29.8,27.4,31.2,34.5,2.772,3.318
